RELQ_ID	RELQ_CATEGORY	RelQSubject	RelQBody	RELQ_USERID	RELQ_USERNAME	RELQ_DATE	RELC_ID	RelCText	RELC_RELEVANCE2RELQ	RELC_USERID	RELC_USERNAME	RELC_DATE
Q2779	qatar_NNP living_NNP lounge_NNP	nissan_NNP offer_NN	saw_NNP an_DT ad_NN in_IN today_NN 's_POS gt.._NNP some_DT offer_NN for_IN nissan_NNP vehicles_NNP ._. pathfinder_NNP for_IN qr_NNP ._. 89_CD ;_: 000/-_JJ onwards_NNS ..._: and_CC xterra_NNP be_VBZ qr.93_NNP ;_: 000._CD and_CC armada_NNP be_VBZ qr.118_NNP ;_: 000_CD ._. i_PRP think_VBD pathfinder_NNP be_VBZ more_RBR expensive_JJ than_IN xttera_NN ._. anyone_NN know_VBP why_WRB pathfinder_NNP be_VBZ so_RB cheap_JJ ?_. did_VBZ the_DT price_NNS come_VBP down_RP or_CC be_VBZ it_PRP a_DT good_JJ offer_NN price_NN ?_.	U493	Formatted Soul	2010-01-19 10:44:24	Q2779_C36	call_VB them_PRP again_RB and_CC check_VB how_WRB much_JJ be_VBZ safari_NNP or_CC infiniti_NNP fx35_NNP <_NNP img_NN src=_NN ''_'' http_NN :_: //www.qatarliving.com/files/images/da.gif_NN ''_'' >_NN	PotentiallyUseful	U210	DaRuDe	2010-01-19 13:38:25
Q2779	qatar_NNP living_NNP lounge_NNP	nissan_NNP offer_NN	saw_NNP an_DT ad_NN in_IN today_NN 's_POS gt.._NNP some_DT offer_NN for_IN nissan_NNP vehicles_NNP ._. pathfinder_NNP for_IN qr_NNP ._. 89_CD ;_: 000/-_JJ onwards_NNS ..._: and_CC xterra_NNP be_VBZ qr.93_NNP ;_: 000._CD and_CC armada_NNP be_VBZ qr.118_NNP ;_: 000_CD ._. i_PRP think_VBD pathfinder_NNP be_VBZ more_RBR expensive_JJ than_IN xttera_NN ._. anyone_NN know_VBP why_WRB pathfinder_NNP be_VBZ so_RB cheap_JJ ?_. did_VBZ the_DT price_NNS come_VBP down_RP or_CC be_VBZ it_PRP a_DT good_JJ offer_NN price_NN ?_.	U493	Formatted Soul	2010-01-19 10:44:24	Q2779_C37	rizkssss_NN ..._: thx_NN but_CC no_DT thx_NN ..._: :_: )_) i_PRP dont_VBP wan_JJ na_TO loose_VB my_PRP$ hair_NN too_RB ..._: heard_NN that_IN the_DT old_JJ user_NN become_VBD bald_JJ and_CC beautiful_JJ after_IN use_VBG that_IN car_NN !_. !_. lol_JJ da_NNP i_PRP think_VBP they_PRP be_VBP close_VBN now_RB ..._: ._. <_VB a_DT href=_NN ''_'' http_NN :_: //s434.photobucket.com/albums/qq67/formattedsoul/_NN ?_. action=view_NN &_CC current=0003.gif_NN ''_'' target=_NN ''_'' _blank_NN ''_'' >_CC <_NNP img_VBP src=_NN ''_'' http_NN :_: //i434.photobucket.com/albums/qq67/formattedsoul/0003.gif_NN ''_'' border=_NN ''_'' 0_CD ''_'' alt=_NN ''_'' photobucket_NNP ''_'' >_NN <_NNP /a_NNP >_NN	Bad	U493	Formatted Soul	2010-01-19 13:42:27
Q2779	qatar_NNP living_NNP lounge_NNP	nissan_NNP offer_NN	saw_NNP an_DT ad_NN in_IN today_NN 's_POS gt.._NNP some_DT offer_NN for_IN nissan_NNP vehicles_NNP ._. pathfinder_NNP for_IN qr_NNP ._. 89_CD ;_: 000/-_JJ onwards_NNS ..._: and_CC xterra_NNP be_VBZ qr.93_NNP ;_: 000._CD and_CC armada_NNP be_VBZ qr.118_NNP ;_: 000_CD ._. i_PRP think_VBD pathfinder_NNP be_VBZ more_RBR expensive_JJ than_IN xttera_NN ._. anyone_NN know_VBP why_WRB pathfinder_NNP be_VBZ so_RB cheap_JJ ?_. did_VBZ the_DT price_NNS come_VBP down_RP or_CC be_VBZ it_PRP a_DT good_JJ offer_NN price_NN ?_.	U493	Formatted Soul	2010-01-19 10:44:24	Q2779_C38	is_VBZ size_NN that_IN important_JJ ?_. ..._: i_PRP mean_VBP engine_JJ size_NN ..._: .obviously_RB !_.	Bad	U5547	qatari	2010-01-20 08:23:55
Q2780	doha_NNP shopping_NNP	online_NNP promotional_JJ ad_NNS	salaam/hello_NNP can_MD anyone_NN point_VB me_PRP to_TO some_DT online_JJ ad_NNS so_IN i_PRP can_MD get_VB a_DT guess_NN at_IN the_DT price_NNS in_IN qatar_NNP (_( food_NN ;_: clothing_NN ;_: furnishing_NNS ;_: laptop_CC ;_: tv_NN ;_: kitchen_CC item_NNS ;_: etc_CC )_) i_PRP 've_VBP check_VBN out_RP carrefour_NNP but_CC i_PRP do_VBD n't_RB see_VB much_RB ;_: thanks_NNS !_.	U6764	HeniHuDz	2012-09-24 15:38:33	Q2780_C1	check_NN qgrabs_NNS :_: )_)	Good	U5547	qatari	2012-09-24 16:01:21
Q2780	doha_NNP shopping_NNP	online_NNP promotional_JJ ad_NNS	salaam/hello_NNP can_MD anyone_NN point_VB me_PRP to_TO some_DT online_JJ ad_NNS so_IN i_PRP can_MD get_VB a_DT guess_NN at_IN the_DT price_NNS in_IN qatar_NNP (_( food_NN ;_: clothing_NN ;_: furnishing_NNS ;_: laptop_CC ;_: tv_NN ;_: kitchen_CC item_NNS ;_: etc_CC )_) i_PRP 've_VBP check_VBN out_RP carrefour_NNP but_CC i_PRP do_VBD n't_RB see_VB much_RB ;_: thanks_NNS !_.	U6764	HeniHuDz	2012-09-24 15:38:33	Q2780_C2	thanks_NNS alot_NN !_. cheer_NNS !_.	Bad	U6764	HeniHuDz	2012-09-24 16:28:33
Q2780	doha_NNP shopping_NNP	online_NNP promotional_JJ ad_NNS	salaam/hello_NNP can_MD anyone_NN point_VB me_PRP to_TO some_DT online_JJ ad_NNS so_IN i_PRP can_MD get_VB a_DT guess_NN at_IN the_DT price_NNS in_IN qatar_NNP (_( food_NN ;_: clothing_NN ;_: furnishing_NNS ;_: laptop_CC ;_: tv_NN ;_: kitchen_CC item_NNS ;_: etc_CC )_) i_PRP 've_VBP check_VBN out_RP carrefour_NNP but_CC i_PRP do_VBD n't_RB see_VB much_RB ;_: thanks_NNS !_.	U6764	HeniHuDz	2012-09-24 15:38:33	Q2780_C3	u_NN can_MD check_VB this_DT for_IN online_JJ shopping_NN :_: http_NN :_: //doha.dbanksouq.com/_VBN generally_RB they_PRP be_VBP overprice_VBN ;_: but_CC it_PRP may_MD help_VB u_VB to_TO get_VB an_DT idea_NN	Good	U28	osamabawab	2012-09-24 17:09:51
Q2780	doha_NNP shopping_NNP	online_NNP promotional_JJ ad_NNS	salaam/hello_NNP can_MD anyone_NN point_VB me_PRP to_TO some_DT online_JJ ad_NNS so_IN i_PRP can_MD get_VB a_DT guess_NN at_IN the_DT price_NNS in_IN qatar_NNP (_( food_NN ;_: clothing_NN ;_: furnishing_NNS ;_: laptop_CC ;_: tv_NN ;_: kitchen_CC item_NNS ;_: etc_CC )_) i_PRP 've_VBP check_VBN out_RP carrefour_NNP but_CC i_PRP do_VBD n't_RB see_VB much_RB ;_: thanks_NNS !_.	U6764	HeniHuDz	2012-09-24 15:38:33	Q2780_C4	the_DT most_RBS determinative_JJ sentence_NN which_WDT should_MD alwayz_VB be_VB follow_VBN in_IN life-_JJ the_NNP race_NNP is_NNP not_NNP over_NNP bcoz_NNP i_PRP have_VBP not_NNP won_NNP yet._NNP !_. arun_NNP yoga_NNP teacher_NN	Bad	U9263	Arun Chandwani	2012-09-24 21:45:48
Q2780	doha_NNP shopping_NNP	online_NNP promotional_JJ ad_NNS	salaam/hello_NNP can_MD anyone_NN point_VB me_PRP to_TO some_DT online_JJ ad_NNS so_IN i_PRP can_MD get_VB a_DT guess_NN at_IN the_DT price_NNS in_IN qatar_NNP (_( food_NN ;_: clothing_NN ;_: furnishing_NNS ;_: laptop_CC ;_: tv_NN ;_: kitchen_CC item_NNS ;_: etc_CC )_) i_PRP 've_VBP check_VBN out_RP carrefour_NNP but_CC i_PRP do_VBD n't_RB see_VB much_RB ;_: thanks_NNS !_.	U6764	HeniHuDz	2012-09-24 15:38:33	Q2780_C5	give_VB thousand_NN chance_NNS to_TO your_PRP$ enemy_NN to_TO become_VB your_PRP$ friend_NN ._. but_CC never_RB give_VBP a_DT single_JJ chance_NN to_TO your_PRP$ friend_NN to_TO become_VB your_PRP$ enemy_NN ._. practice_NNP ``_`` maitri_NNP ''_'' friendliness_NNP arun_NNP yoga_VBZ teacher_NN	Bad	U9263	Arun Chandwani	2012-09-24 21:52:35
Q2781	education_NN	guitar_NN lesson_NNS	i_PRP 'm_VBP interested_JJ in_IN have_VBG guitar_NN lesson_NNS ._. there_EX be_VBZ any_DT one_NN who_WP can_MD give_VB me_PRP a_DT clue_NN ?_. ..._: thank_NN you.gabriela_NN ._.	U9264	daciana	2010-06-25 05:57:29	Q2781_C1	near_IN lulu_NNP hyper_NN there_EX be_VBZ music_NN center_NNP which_WDT give_VBZ class_NNS for_IN music_NN ;_: you_PRP can_MD try_VB there_RB ._. thanks_NNS	Good	U8313	Khan_1980	2010-06-25 08:55:56
Q2781	education_NN	guitar_NN lesson_NNS	i_PRP 'm_VBP interested_JJ in_IN have_VBG guitar_NN lesson_NNS ._. there_EX be_VBZ any_DT one_NN who_WP can_MD give_VB me_PRP a_DT clue_NN ?_. ..._: thank_NN you.gabriela_NN ._.	U9264	daciana	2010-06-25 05:57:29	Q2781_C2	there_EX be_VBZ a_DT store_NN near_IN jarir_NNP bookstore_NNP that_WDT sell_VBZ guitar_NNS and_CC music_NN instrument_NNS ;_: there_EX be_VBZ a_DT tutor_NN there_RB ;_: he_PRP teach_VBZ guitar_NN and_CC piano_NN ;_: he_PRP 's_VBZ from_IN the_DT philipines_NNPS ._. i_PRP do_VBP n't_RB quite_VB remember_VB his_PRP$ name_NN ._. but_CC when_WRB you_PRP get_VBP there_RB just_RB ask_VB anyone_NN there_RB about_IN someone_NN that_WDT teach_VBZ guitar_NN and_CC they_PRP will_MD help_VB you_PRP ._.	Good	U5929	M.E	2010-06-25 09:28:19
Q2781	education_NN	guitar_NN lesson_NNS	i_PRP 'm_VBP interested_JJ in_IN have_VBG guitar_NN lesson_NNS ._. there_EX be_VBZ any_DT one_NN who_WP can_MD give_VB me_PRP a_DT clue_NN ?_. ..._: thank_NN you.gabriela_NN ._.	U9264	daciana	2010-06-25 05:57:29	Q2781_C3	hello_NNP m.e_NNP ._. do_VB you_PRP mean_VB the_DT jarir_NNP bookstore_NN on_IN salwa_NNP road_NNP or_CC the_DT one_CD on_IN al_NNP rayan_NNP ?_. can_MD you_PRP give_VB a_DT rough_JJ direction_NN where_WRB it_PRP be_VBZ locate_VBN ?_. thanks_VBZ a_DT lot_NN	Bad	U1667	xpatadventure	2010-06-25 13:09:45
Q2781	education_NN	guitar_NN lesson_NNS	i_PRP 'm_VBP interested_JJ in_IN have_VBG guitar_NN lesson_NNS ._. there_EX be_VBZ any_DT one_NN who_WP can_MD give_VB me_PRP a_DT clue_NN ?_. ..._: thank_NN you.gabriela_NN ._.	U9264	daciana	2010-06-25 05:57:29	Q2781_C4	hi_NN ..._: im_JJ guitar_NN player.._NN i_NN can_MD give_VB you_PRP lesson_NNS if_IN you_PRP want_VBP ..._: im_NN work_VBG in_IN a_DT hotel_NN in_IN qatar_NN ..._: basicly_NN im_JJ playing_NN blue_NNS ..._: acoustic_JJ and_CC electrik_JJ ..._: thanks_NNS	Good	U9265	mboeid	2010-08-28 11:35:12
Q2781	education_NN	guitar_NN lesson_NNS	i_PRP 'm_VBP interested_JJ in_IN have_VBG guitar_NN lesson_NNS ._. there_EX be_VBZ any_DT one_NN who_WP can_MD give_VB me_PRP a_DT clue_NN ?_. ..._: thank_NN you.gabriela_NN ._.	U9264	daciana	2010-06-25 05:57:29	Q2781_C5	kalakshetra_NNP qatar_NNP be_VBZ a_DT school_NN of_IN dance_NN ;_: music_NN and_CC art_NN ._. here_RB we_PRP be_VBP teach_VBG all_DT type_NNS of_IN musical_JJ intruments_NNS ._. we_PRP have_VBP theory_JJ and_CC practical_JJ class_NNS for_IN guitar_NN also_RB ._. well_NNP qaualified_JJ teacher_NNS be_VBP here_RB ._. contact_VB u_PRP :_: email_NN id_NN :_: kalakshetraqatar_NN @_NNP gmail.com_NN ph_NNP ._. no_NNP ._. 44660084_CD	Good	U4920	Kalakshetraqatar	2010-11-08 11:49:41
Q2782	qatar_NNP living_NNP lounge_NNP	fire_NNP safety_NN legislation_NN in_IN qatar_NNP daycare_NNS	hi_NNP folk_NNS ;_: i_PRP be_VBP go_VBG to_TO inspect_VB my_PRP$ son_NN 's_POS daycare_NN tomorrow_NN in_IN regard_NNS to_TO fire_VB safety_NN practice_NNS that_WDT be_VBP (_( or_CC be_VBP not_RB )_) employ_VBN on_IN site_NN ._. i_PRP want_VBP to_TO know_VB what_WP the_DT law_NN state_VBZ a_IN what_WP be_VBP minimum_JJ requirement_NNS ;_: such_JJ a_IN a_DT sprinkler_NN system_NN ;_: fire_NN drill_NNS and_CC fire_NN exit_NNS ._. i_PRP have_VBP have_VBD a_DT look_NN through_IN moi_NNP and_CC defense_NN website_NNS ;_: but_CC ca_MD n't_RB seem_VB to_TO find_VB what_WP i_PRP 'm_VBP look_VBG for_IN ._. any_NNP advice_NN on_IN this_DT would_MD be_VB much_RB appreciate_VBN ._. cheers_NNS ;_: kiq_NNP	U5547	qatari	2012-05-29 18:40:13	Q2782_C1	i_PRP think_VBP many_JJ parent_NNS may_MD be_VB do_VBG this_DT in_IN the_DT coming_JJ week_NNS kiwi_NN ..._: .the_JJ authority_NNS need_VBP to_TO take_VB a_DT good_JJ hard_JJ look_NN at_IN themselves_PRP and_CC the_DT slack_NN practice_NNS currently_RB in_IN place_NN ..._: but_CC for_IN now_RB the_DT time_NN be_VBZ for_IN grieve_VBG and_CC mourn_VBG ._.	Good	U305	Raven1968	2012-05-29 18:52:07
Q2782	qatar_NNP living_NNP lounge_NNP	fire_NNP safety_NN legislation_NN in_IN qatar_NNP daycare_NNS	hi_NNP folk_NNS ;_: i_PRP be_VBP go_VBG to_TO inspect_VB my_PRP$ son_NN 's_POS daycare_NN tomorrow_NN in_IN regard_NNS to_TO fire_VB safety_NN practice_NNS that_WDT be_VBP (_( or_CC be_VBP not_RB )_) employ_VBN on_IN site_NN ._. i_PRP want_VBP to_TO know_VB what_WP the_DT law_NN state_VBZ a_IN what_WP be_VBP minimum_JJ requirement_NNS ;_: such_JJ a_IN a_DT sprinkler_NN system_NN ;_: fire_NN drill_NNS and_CC fire_NN exit_NNS ._. i_PRP have_VBP have_VBD a_DT look_NN through_IN moi_NNP and_CC defense_NN website_NNS ;_: but_CC ca_MD n't_RB seem_VB to_TO find_VB what_WP i_PRP 'm_VBP look_VBG for_IN ._. any_NNP advice_NN on_IN this_DT would_MD be_VB much_RB appreciate_VBN ._. cheers_NNS ;_: kiq_NNP	U5547	qatari	2012-05-29 18:40:13	Q2782_C2	excuse_IN me_PRP for_IN be_VBG naive_JJ mandi_NNP ;_: but_CC be_VBP u_JJ serious_JJ or_CC joke_VBG ?_. i_JJ mean_VBP ;_: no_DT kidding_NN ;_: i_NNS do_VBP n't_RB want_VB to_TO end_VB up_RP shower_VBN in_IN powder_NN or_CC water_NN ;_: with_IN alarm_NN go_VBG on_IN and_CC fire_NN brigade_NN comming_NN over_IN ._. can_MD i_VB do_VBP like_IN u_NN say_VBD or_CC ur_JJ joking_NN ?_.	Bad	U27	drsam	2012-05-29 19:18:47
Q2782	qatar_NNP living_NNP lounge_NNP	fire_NNP safety_NN legislation_NN in_IN qatar_NNP daycare_NNS	hi_NNP folk_NNS ;_: i_PRP be_VBP go_VBG to_TO inspect_VB my_PRP$ son_NN 's_POS daycare_NN tomorrow_NN in_IN regard_NNS to_TO fire_VB safety_NN practice_NNS that_WDT be_VBP (_( or_CC be_VBP not_RB )_) employ_VBN on_IN site_NN ._. i_PRP want_VBP to_TO know_VB what_WP the_DT law_NN state_VBZ a_IN what_WP be_VBP minimum_JJ requirement_NNS ;_: such_JJ a_IN a_DT sprinkler_NN system_NN ;_: fire_NN drill_NNS and_CC fire_NN exit_NNS ._. i_PRP have_VBP have_VBD a_DT look_NN through_IN moi_NNP and_CC defense_NN website_NNS ;_: but_CC ca_MD n't_RB seem_VB to_TO find_VB what_WP i_PRP 'm_VBP look_VBG for_IN ._. any_NNP advice_NN on_IN this_DT would_MD be_VB much_RB appreciate_VBN ._. cheers_NNS ;_: kiq_NNP	U5547	qatari	2012-05-29 18:40:13	Q2782_C3	this_DT be_VBZ best_RBS do_VBN by_IN a_DT certification_NN agency_NN ;_: with_IN people_NNS hold_VBG expertise_NN in_IN the_DT subject_NN ._. the_DT moi_NNP need_MD to_TO qualify_VB a_DT list_NN of_IN such_JJ agency_NNS and_CC pay_VB them_PRP generously_RB to_TO establish_VB branch_NNS here_RB in_IN qatar_NNP ._. permission_NNP renewal_NN can_MD not_RB be_VB issue_VBN without_IN such_JJ certificate_NN on_IN annual_JJ basis_NN ._.	Good	U1196	Translator	2012-05-29 19:23:39
Q2782	qatar_NNP living_NNP lounge_NNP	fire_NNP safety_NN legislation_NN in_IN qatar_NNP daycare_NNS	hi_NNP folk_NNS ;_: i_PRP be_VBP go_VBG to_TO inspect_VB my_PRP$ son_NN 's_POS daycare_NN tomorrow_NN in_IN regard_NNS to_TO fire_VB safety_NN practice_NNS that_WDT be_VBP (_( or_CC be_VBP not_RB )_) employ_VBN on_IN site_NN ._. i_PRP want_VBP to_TO know_VB what_WP the_DT law_NN state_VBZ a_IN what_WP be_VBP minimum_JJ requirement_NNS ;_: such_JJ a_IN a_DT sprinkler_NN system_NN ;_: fire_NN drill_NNS and_CC fire_NN exit_NNS ._. i_PRP have_VBP have_VBD a_DT look_NN through_IN moi_NNP and_CC defense_NN website_NNS ;_: but_CC ca_MD n't_RB seem_VB to_TO find_VB what_WP i_PRP 'm_VBP look_VBG for_IN ._. any_NNP advice_NN on_IN this_DT would_MD be_VB much_RB appreciate_VBN ._. cheers_NNS ;_: kiq_NNP	U5547	qatari	2012-05-29 18:40:13	Q2782_C4	no_DT joke_NN drsam_NN ;_: that_WDT be_VBZ a_DT test_NN button_NN in_IN the_DT smoke_NN alarm_NN ._. do_NNP not_RB touch_VB the_DT sprinkler_NNS if_IN you_PRP have_VBP them_PRP ._.	Bad	U1196	Translator	2012-05-29 19:25:34
Q2782	qatar_NNP living_NNP lounge_NNP	fire_NNP safety_NN legislation_NN in_IN qatar_NNP daycare_NNS	hi_NNP folk_NNS ;_: i_PRP be_VBP go_VBG to_TO inspect_VB my_PRP$ son_NN 's_POS daycare_NN tomorrow_NN in_IN regard_NNS to_TO fire_VB safety_NN practice_NNS that_WDT be_VBP (_( or_CC be_VBP not_RB )_) employ_VBN on_IN site_NN ._. i_PRP want_VBP to_TO know_VB what_WP the_DT law_NN state_VBZ a_IN what_WP be_VBP minimum_JJ requirement_NNS ;_: such_JJ a_IN a_DT sprinkler_NN system_NN ;_: fire_NN drill_NNS and_CC fire_NN exit_NNS ._. i_PRP have_VBP have_VBD a_DT look_NN through_IN moi_NNP and_CC defense_NN website_NNS ;_: but_CC ca_MD n't_RB seem_VB to_TO find_VB what_WP i_PRP 'm_VBP look_VBG for_IN ._. any_NNP advice_NN on_IN this_DT would_MD be_VB much_RB appreciate_VBN ._. cheers_NNS ;_: kiq_NNP	U5547	qatari	2012-05-29 18:40:13	Q2782_C5	no_DT ;_: it_PRP 's_VBZ not_RB a_DT joke_NN ;_: habibi_NN !_. if_IN you_PRP be_VBP talk_VBG about_IN the_DT kitchen_NN in_IN your_PRP$ house_NN you_PRP just_RB have_VB a_DT self-contained_JJ smoke_NN detector_NN ;_: not_RB a_DT sprinkler_NN system_NN ._. a_DT white_JJ plastic_NN round_NN object_NN ?_. there_EX be_VBZ a_DT test_NN button_NN ._. there_EX may_MD also_RB be_VB a_DT little_JJ green_JJ light_NN ._. if_IN you_PRP have_VBP a_DT nozzle_JJ lead_VBG to_TO a_DT pipe_NN that_WDT might_MD be_VB a_DT sprinkler_NN system_NN ._. sprinkler_NNP system_NNS be_VBP heat-activated_JJ ;_: not_RB smoke_VB sensitive_JJ ._. so_RB do_VBP n't_RB worry_VB about_IN push_VBG a_DT button_NN on_IN a_DT white_JJ plastic_NN box_NN ._. it_PRP 's_VBZ not_RB hard-wired_JJ into_IN the_DT emergency_NN response_NN system_NN ._. it_PRP 's_VBZ just_RB there_RB to_TO wake_VB you_PRP up_RP and_CC get_VB you_PRP out_IN of_IN the_DT house_NN in_IN case_NN of_IN smoke_NN ._. mandi_NN	Good	U373	Mandilulur	2012-05-29 19:34:40
Q2782	qatar_NNP living_NNP lounge_NNP	fire_NNP safety_NN legislation_NN in_IN qatar_NNP daycare_NNS	hi_NNP folk_NNS ;_: i_PRP be_VBP go_VBG to_TO inspect_VB my_PRP$ son_NN 's_POS daycare_NN tomorrow_NN in_IN regard_NNS to_TO fire_VB safety_NN practice_NNS that_WDT be_VBP (_( or_CC be_VBP not_RB )_) employ_VBN on_IN site_NN ._. i_PRP want_VBP to_TO know_VB what_WP the_DT law_NN state_VBZ a_IN what_WP be_VBP minimum_JJ requirement_NNS ;_: such_JJ a_IN a_DT sprinkler_NN system_NN ;_: fire_NN drill_NNS and_CC fire_NN exit_NNS ._. i_PRP have_VBP have_VBD a_DT look_NN through_IN moi_NNP and_CC defense_NN website_NNS ;_: but_CC ca_MD n't_RB seem_VB to_TO find_VB what_WP i_PRP 'm_VBP look_VBG for_IN ._. any_NNP advice_NN on_IN this_DT would_MD be_VB much_RB appreciate_VBN ._. cheers_NNS ;_: kiq_NNP	U5547	qatari	2012-05-29 18:40:13	Q2782_C6	translator_NN and_CC mandi_NN ;_: thks_CC ;_: the_DT ``_`` ear-splitting_JJ shriek_NN ''_'' will_MD turn_VB off_RP automatically_RB after_IN a_DT minute_NN or_CC two_CD ;_: or_CC do_VBP i_NNS have_VBP to_TO turn_VB it_PRP off_RP somehow_RB ?_.	Bad	U27	drsam	2012-05-29 19:37:54
Q2782	qatar_NNP living_NNP lounge_NNP	fire_NNP safety_NN legislation_NN in_IN qatar_NNP daycare_NNS	hi_NNP folk_NNS ;_: i_PRP be_VBP go_VBG to_TO inspect_VB my_PRP$ son_NN 's_POS daycare_NN tomorrow_NN in_IN regard_NNS to_TO fire_VB safety_NN practice_NNS that_WDT be_VBP (_( or_CC be_VBP not_RB )_) employ_VBN on_IN site_NN ._. i_PRP want_VBP to_TO know_VB what_WP the_DT law_NN state_VBZ a_IN what_WP be_VBP minimum_JJ requirement_NNS ;_: such_JJ a_IN a_DT sprinkler_NN system_NN ;_: fire_NN drill_NNS and_CC fire_NN exit_NNS ._. i_PRP have_VBP have_VBD a_DT look_NN through_IN moi_NNP and_CC defense_NN website_NNS ;_: but_CC ca_MD n't_RB seem_VB to_TO find_VB what_WP i_PRP 'm_VBP look_VBG for_IN ._. any_NNP advice_NN on_IN this_DT would_MD be_VB much_RB appreciate_VBN ._. cheers_NNS ;_: kiq_NNP	U5547	qatari	2012-05-29 18:40:13	Q2782_C7	in_IN most_JJS building_NNS these_DT be_VBP not_RB smoke_JJ detector_NNS (_( smoke_NN be_VBG the_DT primary_JJ cause_NN of_IN death_NN in_IN fire_NN situation_NNS )_) they_PRP be_VBP heat_JJ detector_NNS and_CC be_VBP therefore_RB mostly_RB useless_JJ ._. most_JJS people_NNS i_PRP know_VBP who_WP be_VBP interested/cognizant_JJ of_IN real_JJ fire_NN safety_NN have_VBP bring_VBN smoke_NN detector_NNS from_IN their_PRP$ home_NN country_NNS and_CC instal_VBD them_PRP in_IN their_PRP$ homes/flats_NNS ._. heat_NNP detector_NNS be_VBP of_IN little_JJ to_TO no_DT use_NN -_: especially_RB if_IN you_PRP be_VBP asleep_JJ when_WRB the_DT fire_NN start_VBZ ._. smoke_NNP detector_NNS be_VBP easy_JJ to_TO test_VB ;_: just_RB burn_VB a_DT piece_NN of_IN toast_NN in_IN the_DT same_JJ or_CC nearby_JJ room_NN ._. the_DT smoke_NN will_MD set_VB it_PRP off_RP ._.	Good	U487	marycatherine	2012-05-29 19:40:10
Q2782	qatar_NNP living_NNP lounge_NNP	fire_NNP safety_NN legislation_NN in_IN qatar_NNP daycare_NNS	hi_NNP folk_NNS ;_: i_PRP be_VBP go_VBG to_TO inspect_VB my_PRP$ son_NN 's_POS daycare_NN tomorrow_NN in_IN regard_NNS to_TO fire_VB safety_NN practice_NNS that_WDT be_VBP (_( or_CC be_VBP not_RB )_) employ_VBN on_IN site_NN ._. i_PRP want_VBP to_TO know_VB what_WP the_DT law_NN state_VBZ a_IN what_WP be_VBP minimum_JJ requirement_NNS ;_: such_JJ a_IN a_DT sprinkler_NN system_NN ;_: fire_NN drill_NNS and_CC fire_NN exit_NNS ._. i_PRP have_VBP have_VBD a_DT look_NN through_IN moi_NNP and_CC defense_NN website_NNS ;_: but_CC ca_MD n't_RB seem_VB to_TO find_VB what_WP i_PRP 'm_VBP look_VBG for_IN ._. any_NNP advice_NN on_IN this_DT would_MD be_VB much_RB appreciate_VBN ._. cheers_NNS ;_: kiq_NNP	U5547	qatari	2012-05-29 18:40:13	Q2782_C8	drsam_NN and_CC others_NNS --_: it_PRP 's_VBZ easy_JJ enough_RB to_TO buy_VB your_PRP$ own_JJ ;_: if_IN you_PRP be_VBP unsure_JJ of_IN the_DT one_NNS provide_VBD ._. change_VB the_DT battery_NNS every_DT year_NN ._. when_WRB we_PRP move_VBD to_TO qatar_NNP i_PRP buy_VBD a_DT simple_JJ battery_NN one_CD for_IN each_DT room_NN --_: worth_JJ every_DT penny_NN ._.	Bad	U575	Bachus	2012-05-29 19:42:54
Q2782	qatar_NNP living_NNP lounge_NNP	fire_NNP safety_NN legislation_NN in_IN qatar_NNP daycare_NNS	hi_NNP folk_NNS ;_: i_PRP be_VBP go_VBG to_TO inspect_VB my_PRP$ son_NN 's_POS daycare_NN tomorrow_NN in_IN regard_NNS to_TO fire_VB safety_NN practice_NNS that_WDT be_VBP (_( or_CC be_VBP not_RB )_) employ_VBN on_IN site_NN ._. i_PRP want_VBP to_TO know_VB what_WP the_DT law_NN state_VBZ a_IN what_WP be_VBP minimum_JJ requirement_NNS ;_: such_JJ a_IN a_DT sprinkler_NN system_NN ;_: fire_NN drill_NNS and_CC fire_NN exit_NNS ._. i_PRP have_VBP have_VBD a_DT look_NN through_IN moi_NNP and_CC defense_NN website_NNS ;_: but_CC ca_MD n't_RB seem_VB to_TO find_VB what_WP i_PRP 'm_VBP look_VBG for_IN ._. any_NNP advice_NN on_IN this_DT would_MD be_VB much_RB appreciate_VBN ._. cheers_NNS ;_: kiq_NNP	U5547	qatari	2012-05-29 18:40:13	Q2782_C9	drsam_NN :_: it_PRP depend_VBZ also_RB on_IN whether_IN it_PRP be_VBZ stand_VB alone_RB smoke_JJ detector_NN or_CC it_PRP be_VBZ connect_VBN through_IN wire_NNS to_TO main_JJ fire_NN panel_NN which_WDT be_VBZ normally_RB locate_VBN centrally_RB in_IN build_VBG entrance_NN or_CC guard_NN house_NN ._. wired_VBN type_JJ smoke_NN detector_NNS r_VBP normally_RB test_VBN use_VBG smoke_NN spray_NN (_( brand_NNP name_NN :_: solo_NNP etc_NN )_) ._. installation_NN of_IN fire_NN alarm_NN system_NN require_VBZ routine_JJ preventive_JJ maintenance_NN and_CC calibration_NN of_IN detection_NN device_NNS ;_: usually_RB do_VBN by_IN qualified_JJ technician_NNS ._.	Good	U2555	Aijaz	2012-05-29 19:44:28
