RELQ_ID	RELQ_CATEGORY	RelQSubject	RelQBody	RELQ_USERID	RELQ_USERNAME	RELQ_DATE	RELC_ID	RelCText	RELC_RELEVANCE2RELQ	RELC_USERID	RELC_USERNAME	RELC_DATE
Q218_R18	socialising_VBG	any_DT park_NN to_TO visit_VB at_IN night_NNP ?_.	hi_NNP all_DT ;_: i_PRP be_VBP wonder_VBG if_IN there_EX be_VBP any_DT park_NNS in_IN doha_NNP (_( preferably_RB near_IN al_NNP sadd_NNP area_NN )_) with_IN good_JJ night-time_JJ lighting_NN ;_: swing_NNS for_IN kid_NNS ;_: bbq_NNP grill_NNS (_( optional_JJ )_) and_CC track_NN for_IN walk_VBG /_JJ jogging_NN ._. i_PRP want_VBP to_TO take_VB my_PRP$ family_NN for_IN regular_JJ stroll_NNS at_IN night_NN ._. for_IN those_DT who_WP have_VBP be_VBN to_TO abu_NNP dhabi_NNP ;_: i_PRP be_VBP look_VBG for_IN a_DT park_NN similar_JJ to_TO the_DT one_CD opposite_NN to_TO sheikh_NNP zayed_NNP mosque_NNP there_RB ._. thanks_NNS in_IN anticipation_NN for_IN your_PRP$ help_NN ._.	U3556	AussiePaki	2011-11-27 17:28:12	Q218_R18_C6	al_NNP rayyan_NNP park_NN ;_: near_IN al_NNP rayyan_NNP village_NNP or_CC sports_NNP roundabout_NN ._. it_PRP 's_VBZ very_RB big_JJ ;_: green_JJ and_CC exquisite_JJ :_: )_)	Good	U4637	Ayeman97	2011-11-28 22:05:19
Q218_R18	socialising_VBG	any_DT park_NN to_TO visit_VB at_IN night_NNP ?_.	hi_NNP all_DT ;_: i_PRP be_VBP wonder_VBG if_IN there_EX be_VBP any_DT park_NNS in_IN doha_NNP (_( preferably_RB near_IN al_NNP sadd_NNP area_NN )_) with_IN good_JJ night-time_JJ lighting_NN ;_: swing_NNS for_IN kid_NNS ;_: bbq_NNP grill_NNS (_( optional_JJ )_) and_CC track_NN for_IN walk_VBG /_JJ jogging_NN ._. i_PRP want_VBP to_TO take_VB my_PRP$ family_NN for_IN regular_JJ stroll_NNS at_IN night_NN ._. for_IN those_DT who_WP have_VBP be_VBN to_TO abu_NNP dhabi_NNP ;_: i_PRP be_VBP look_VBG for_IN a_DT park_NN similar_JJ to_TO the_DT one_CD opposite_NN to_TO sheikh_NNP zayed_NNP mosque_NNP there_RB ._. thanks_NNS in_IN anticipation_NN for_IN your_PRP$ help_NN ._.	U3556	AussiePaki	2011-11-27 17:28:12	Q218_R18_C7	facific_NN ;_: be_VBZ right_JJ ;_: early_JJ morning_NN outing_NNS for_IN the_DT park_NNS and_CC beach_NNS be_VBP extremely_RB enjoyable_JJ !_.	PotentiallyUseful	U353	ghazalz	2011-11-29 02:17:40
Q218_R18	socialising_VBG	any_DT park_NN to_TO visit_VB at_IN night_NNP ?_.	hi_NNP all_DT ;_: i_PRP be_VBP wonder_VBG if_IN there_EX be_VBP any_DT park_NNS in_IN doha_NNP (_( preferably_RB near_IN al_NNP sadd_NNP area_NN )_) with_IN good_JJ night-time_JJ lighting_NN ;_: swing_NNS for_IN kid_NNS ;_: bbq_NNP grill_NNS (_( optional_JJ )_) and_CC track_NN for_IN walk_VBG /_JJ jogging_NN ._. i_PRP want_VBP to_TO take_VB my_PRP$ family_NN for_IN regular_JJ stroll_NNS at_IN night_NN ._. for_IN those_DT who_WP have_VBP be_VBN to_TO abu_NNP dhabi_NNP ;_: i_PRP be_VBP look_VBG for_IN a_DT park_NN similar_JJ to_TO the_DT one_CD opposite_NN to_TO sheikh_NNP zayed_NNP mosque_NNP there_RB ._. thanks_NNS in_IN anticipation_NN for_IN your_PRP$ help_NN ._.	U3556	AussiePaki	2011-11-27 17:28:12	Q218_R18_C8	i_PRP live_VBP in_IN al_NNP sadd_NNP and_CC yes_RB ;_: there_EX be_VBZ no_DT near_IN park_NN within_IN the_DT area_NN too_RB bad_JJ for_IN kid_NNS ;_: i_PRP hope_VBP there_EX be_VBZ something_NN like_IN that_DT in_IN the_DT middle_NN of_IN al_NNP sadd_NNP ;_: maybe_RB they_PRP can_MD convert_VB the_DT parking_NN lot_NN beside_IN lulu_NNP to_TO a_DT park_NN ;_: =_CC )_) hope_VBP so_RB ._.	PotentiallyUseful	U2	anonymous	2011-11-29 06:08:42
Q218_R18	socialising_VBG	any_DT park_NN to_TO visit_VB at_IN night_NNP ?_.	hi_NNP all_DT ;_: i_PRP be_VBP wonder_VBG if_IN there_EX be_VBP any_DT park_NNS in_IN doha_NNP (_( preferably_RB near_IN al_NNP sadd_NNP area_NN )_) with_IN good_JJ night-time_JJ lighting_NN ;_: swing_NNS for_IN kid_NNS ;_: bbq_NNP grill_NNS (_( optional_JJ )_) and_CC track_NN for_IN walk_VBG /_JJ jogging_NN ._. i_PRP want_VBP to_TO take_VB my_PRP$ family_NN for_IN regular_JJ stroll_NNS at_IN night_NN ._. for_IN those_DT who_WP have_VBP be_VBN to_TO abu_NNP dhabi_NNP ;_: i_PRP be_VBP look_VBG for_IN a_DT park_NN similar_JJ to_TO the_DT one_CD opposite_NN to_TO sheikh_NNP zayed_NNP mosque_NNP there_RB ._. thanks_NNS in_IN anticipation_NN for_IN your_PRP$ help_NN ._.	U3556	AussiePaki	2011-11-27 17:28:12	Q218_R18_C9	thanks_NNS everyone_NN for_IN your_PRP$ helpful_JJ comment_NNS ._. i_PRP 'll_MD try_VB go_VBG to_TO aspire_NNP park_NNP ._. cheers_NNS	Bad	U3556	AussiePaki	2011-11-29 11:54:05
Q218_R18	socialising_VBG	any_DT park_NN to_TO visit_VB at_IN night_NNP ?_.	hi_NNP all_DT ;_: i_PRP be_VBP wonder_VBG if_IN there_EX be_VBP any_DT park_NNS in_IN doha_NNP (_( preferably_RB near_IN al_NNP sadd_NNP area_NN )_) with_IN good_JJ night-time_JJ lighting_NN ;_: swing_NNS for_IN kid_NNS ;_: bbq_NNP grill_NNS (_( optional_JJ )_) and_CC track_NN for_IN walk_VBG /_JJ jogging_NN ._. i_PRP want_VBP to_TO take_VB my_PRP$ family_NN for_IN regular_JJ stroll_NNS at_IN night_NN ._. for_IN those_DT who_WP have_VBP be_VBN to_TO abu_NNP dhabi_NNP ;_: i_PRP be_VBP look_VBG for_IN a_DT park_NN similar_JJ to_TO the_DT one_CD opposite_NN to_TO sheikh_NNP zayed_NNP mosque_NNP there_RB ._. thanks_NNS in_IN anticipation_NN for_IN your_PRP$ help_NN ._.	U3556	AussiePaki	2011-11-27 17:28:12	Q218_R18_C10	aspire_NNP park_NNP	Good	U114	GodFather.	2011-11-29 12:53:19
Q218_R20	socialising_VBG	why_WRB be_VBP there_RB less_JJR qlers_NNS at_IN night_NN	first_RB i_NN be_VBD only_RB read_VBG ql_NNP post_NNS and_CC reply_NNS at_IN office-then_NN decide_VBD to_TO be_VB albeit_RB active_JJ with_IN this_DT forum_NN so_RB i_RB decide_VBD to_TO comment_VB by_IN the_DT time_NN i_JJ get_VBP home-so_JJ a_IN not_RB to_TO waste_VB office_NN time-but_NN i_NN notice_VBD less_RBR or_CC few_JJ user_NNS at_IN nite-_JJ do_VBZ it_PRP mean_VB most_JJS qlers_NNS do_VBP it_PRP during_IN office_NN hour_NNS ?_. or_CC most_JJS of_IN day_NN active_JJ user_NNS be_VBP front_JJ desk_NN clerk_NNS ?_.	U4638	pepitow	2009-05-14 23:16:29	Q218_R20_C1	yes_UH ._. after_IN office_NN life_NN begin_VBZ ._.	Good	U2	anonymous	2009-05-14 23:20:36
Q218_R20	socialising_VBG	why_WRB be_VBP there_RB less_JJR qlers_NNS at_IN night_NN	first_RB i_NN be_VBD only_RB read_VBG ql_NNP post_NNS and_CC reply_NNS at_IN office-then_NN decide_VBD to_TO be_VB albeit_RB active_JJ with_IN this_DT forum_NN so_RB i_RB decide_VBD to_TO comment_VB by_IN the_DT time_NN i_JJ get_VBP home-so_JJ a_IN not_RB to_TO waste_VB office_NN time-but_NN i_NN notice_VBD less_RBR or_CC few_JJ user_NNS at_IN nite-_JJ do_VBZ it_PRP mean_VB most_JJS qlers_NNS do_VBP it_PRP during_IN office_NN hour_NNS ?_. or_CC most_JJS of_IN day_NN active_JJ user_NNS be_VBP front_JJ desk_NN clerk_NNS ?_.	U4638	pepitow	2009-05-14 23:16:29	Q218_R20_C2	thankyou_NN ._.	Bad	U4638	pepitow	2009-05-14 23:23:52
Q218_R20	socialising_VBG	why_WRB be_VBP there_RB less_JJR qlers_NNS at_IN night_NN	first_RB i_NN be_VBD only_RB read_VBG ql_NNP post_NNS and_CC reply_NNS at_IN office-then_NN decide_VBD to_TO be_VB albeit_RB active_JJ with_IN this_DT forum_NN so_RB i_RB decide_VBD to_TO comment_VB by_IN the_DT time_NN i_JJ get_VBP home-so_JJ a_IN not_RB to_TO waste_VB office_NN time-but_NN i_NN notice_VBD less_RBR or_CC few_JJ user_NNS at_IN nite-_JJ do_VBZ it_PRP mean_VB most_JJS qlers_NNS do_VBP it_PRP during_IN office_NN hour_NNS ?_. or_CC most_JJS of_IN day_NN active_JJ user_NNS be_VBP front_JJ desk_NN clerk_NNS ?_.	U4638	pepitow	2009-05-14 23:16:29	Q218_R20_C3	help_VBZ me_PRP become_VB a_DT good_JJR person_NN in_IN the_DT morning.lol_NN	Bad	U972	shoeaddict	2009-05-14 23:24:00
Q218_R20	socialising_VBG	why_WRB be_VBP there_RB less_JJR qlers_NNS at_IN night_NN	first_RB i_NN be_VBD only_RB read_VBG ql_NNP post_NNS and_CC reply_NNS at_IN office-then_NN decide_VBD to_TO be_VB albeit_RB active_JJ with_IN this_DT forum_NN so_RB i_RB decide_VBD to_TO comment_VB by_IN the_DT time_NN i_JJ get_VBP home-so_JJ a_IN not_RB to_TO waste_VB office_NN time-but_NN i_NN notice_VBD less_RBR or_CC few_JJ user_NNS at_IN nite-_JJ do_VBZ it_PRP mean_VB most_JJS qlers_NNS do_VBP it_PRP during_IN office_NN hour_NNS ?_. or_CC most_JJS of_IN day_NN active_JJ user_NNS be_VBP front_JJ desk_NN clerk_NNS ?_.	U4638	pepitow	2009-05-14 23:16:29	Q218_R20_C4	i_NN see_VBP slipper_NNS (_( flip_JJ flop_NNS )_) in_IN your_PRP$ picture_NN do_VBZ that_IN mean_VB you_PRP be_VBP a_DT slipper_JJ addict_NN too_RB ?_.	Bad	U4638	pepitow	2009-05-14 23:29:03
Q218_R20	socialising_VBG	why_WRB be_VBP there_RB less_JJR qlers_NNS at_IN night_NN	first_RB i_NN be_VBD only_RB read_VBG ql_NNP post_NNS and_CC reply_NNS at_IN office-then_NN decide_VBD to_TO be_VB albeit_RB active_JJ with_IN this_DT forum_NN so_RB i_RB decide_VBD to_TO comment_VB by_IN the_DT time_NN i_JJ get_VBP home-so_JJ a_IN not_RB to_TO waste_VB office_NN time-but_NN i_NN notice_VBD less_RBR or_CC few_JJ user_NNS at_IN nite-_JJ do_VBZ it_PRP mean_VB most_JJS qlers_NNS do_VBP it_PRP during_IN office_NN hour_NNS ?_. or_CC most_JJS of_IN day_NN active_JJ user_NNS be_VBP front_JJ desk_NN clerk_NNS ?_.	U4638	pepitow	2009-05-14 23:16:29	Q218_R20_C5	yes_NNS and_CC im_VB guilty_JJ of_IN overspend_VBG on_IN decadent_JJ footwear_NN !_. and_CC sandal_NNS and_CC sneaker_NNS and_CC bag_NNS ;_: and_CC hat_NNS ..._: ..._: ..._: arghhhhhhhhhhhhhhh_NN !_. !_. lol_NN ..._: .ouch_JJ ..._: my_PRP$ nose_JJ	Bad	U972	shoeaddict	2009-05-14 23:34:39
Q218_R20	socialising_VBG	why_WRB be_VBP there_RB less_JJR qlers_NNS at_IN night_NN	first_RB i_NN be_VBD only_RB read_VBG ql_NNP post_NNS and_CC reply_NNS at_IN office-then_NN decide_VBD to_TO be_VB albeit_RB active_JJ with_IN this_DT forum_NN so_RB i_RB decide_VBD to_TO comment_VB by_IN the_DT time_NN i_JJ get_VBP home-so_JJ a_IN not_RB to_TO waste_VB office_NN time-but_NN i_NN notice_VBD less_RBR or_CC few_JJ user_NNS at_IN nite-_JJ do_VBZ it_PRP mean_VB most_JJS qlers_NNS do_VBP it_PRP during_IN office_NN hour_NNS ?_. or_CC most_JJS of_IN day_NN active_JJ user_NNS be_VBP front_JJ desk_NN clerk_NNS ?_.	U4638	pepitow	2009-05-14 23:16:29	Q218_R20_C6	because_IN some_DT people_NNS actually_RB have_VBP a_DT social_JJ life_NN !_. !_. whatever_WDT you_PRP vividly_RB imagine_VBP ;_: ardently_NNP desire_VBP ;_: sincerely_NNP believe_VBP and_CC enthusiastically_NNP act_VBP upon_IN ;_: must_NNP inevitably_RB come_VBP to_TO pass_VB ._.	Bad	U2160	lilBoPeep	2009-05-15 00:36:40
Q218_R20	socialising_VBG	why_WRB be_VBP there_RB less_JJR qlers_NNS at_IN night_NN	first_RB i_NN be_VBD only_RB read_VBG ql_NNP post_NNS and_CC reply_NNS at_IN office-then_NN decide_VBD to_TO be_VB albeit_RB active_JJ with_IN this_DT forum_NN so_RB i_RB decide_VBD to_TO comment_VB by_IN the_DT time_NN i_JJ get_VBP home-so_JJ a_IN not_RB to_TO waste_VB office_NN time-but_NN i_NN notice_VBD less_RBR or_CC few_JJ user_NNS at_IN nite-_JJ do_VBZ it_PRP mean_VB most_JJS qlers_NNS do_VBP it_PRP during_IN office_NN hour_NNS ?_. or_CC most_JJS of_IN day_NN active_JJ user_NNS be_VBP front_JJ desk_NN clerk_NNS ?_.	U4638	pepitow	2009-05-14 23:16:29	Q218_R20_C7	lol_NN ..._: ..._: ..._: ..._: i_PRP 'm_VBP not_RB one_CD of_IN them_PRP !_. :_: -_: (_( whatever_WDT you_PRP vividly_RB imagine_VBP ;_: ardently_NNP desire_VBP ;_: sincerely_NNP believe_VBP and_CC enthusiastically_NNP act_VBP upon_IN ;_: must_NNP inevitably_RB come_VBP to_TO pass_VB ._.	Bad	U2160	lilBoPeep	2009-05-15 00:37:08
Q218_R20	socialising_VBG	why_WRB be_VBP there_RB less_JJR qlers_NNS at_IN night_NN	first_RB i_NN be_VBD only_RB read_VBG ql_NNP post_NNS and_CC reply_NNS at_IN office-then_NN decide_VBD to_TO be_VB albeit_RB active_JJ with_IN this_DT forum_NN so_RB i_RB decide_VBD to_TO comment_VB by_IN the_DT time_NN i_JJ get_VBP home-so_JJ a_IN not_RB to_TO waste_VB office_NN time-but_NN i_NN notice_VBD less_RBR or_CC few_JJ user_NNS at_IN nite-_JJ do_VBZ it_PRP mean_VB most_JJS qlers_NNS do_VBP it_PRP during_IN office_NN hour_NNS ?_. or_CC most_JJS of_IN day_NN active_JJ user_NNS be_VBP front_JJ desk_NN clerk_NNS ?_.	U4638	pepitow	2009-05-14 23:16:29	Q218_R20_C8	hey_NN ;_: im_NN also_RB anti-socialising_JJ nowadays_NNS ..._: be_VBP you_PRP sure_JJ youre_NN not_RB outside_IN sip_VBG coffee_NN a_DT t_JJ costa_NN ;_: use_VBG their_PRP$ wifi_NN ?_. :_: )_)	Bad	U972	shoeaddict	2009-05-15 00:39:54
Q218_R20	socialising_VBG	why_WRB be_VBP there_RB less_JJR qlers_NNS at_IN night_NN	first_RB i_NN be_VBD only_RB read_VBG ql_NNP post_NNS and_CC reply_NNS at_IN office-then_NN decide_VBD to_TO be_VB albeit_RB active_JJ with_IN this_DT forum_NN so_RB i_RB decide_VBD to_TO comment_VB by_IN the_DT time_NN i_JJ get_VBP home-so_JJ a_IN not_RB to_TO waste_VB office_NN time-but_NN i_NN notice_VBD less_RBR or_CC few_JJ user_NNS at_IN nite-_JJ do_VBZ it_PRP mean_VB most_JJS qlers_NNS do_VBP it_PRP during_IN office_NN hour_NNS ?_. or_CC most_JJS of_IN day_NN active_JJ user_NNS be_VBP front_JJ desk_NN clerk_NNS ?_.	U4638	pepitow	2009-05-14 23:16:29	Q218_R20_C9	i_PRP wish_VBP shoe_NN !_. stuck_NNP at_IN home_NN ;_: with_IN nothing_NN to_TO do_VB ..._: ..._: ..._: ._. whatever_WDT you_PRP vividly_RB imagine_VBP ;_: ardently_NNP desire_VBP ;_: sincerely_NNP believe_VBP and_CC enthusiastically_NNP act_VBP upon_IN ;_: must_NNP inevitably_RB come_VBP to_TO pass_VB ._.	Bad	U2160	lilBoPeep	2009-05-15 00:47:45
Q218_R20	socialising_VBG	why_WRB be_VBP there_RB less_JJR qlers_NNS at_IN night_NN	first_RB i_NN be_VBD only_RB read_VBG ql_NNP post_NNS and_CC reply_NNS at_IN office-then_NN decide_VBD to_TO be_VB albeit_RB active_JJ with_IN this_DT forum_NN so_RB i_RB decide_VBD to_TO comment_VB by_IN the_DT time_NN i_JJ get_VBP home-so_JJ a_IN not_RB to_TO waste_VB office_NN time-but_NN i_NN notice_VBD less_RBR or_CC few_JJ user_NNS at_IN nite-_JJ do_VBZ it_PRP mean_VB most_JJS qlers_NNS do_VBP it_PRP during_IN office_NN hour_NNS ?_. or_CC most_JJS of_IN day_NN active_JJ user_NNS be_VBP front_JJ desk_NN clerk_NNS ?_.	U4638	pepitow	2009-05-14 23:16:29	Q218_R20_C10	i_PRP notice_VBD the_DT same_JJ thing_NN too.._NN peak_NN hour_NNS be_VBZ during_IN office_NN hour_NNS ;_: and_CC it_PRP drop_VBZ to_TO as_RB low_JJ a_IN around_IN 20_CD user_NNS at_IN dawn.._NN :_: )_) mind_VB your_PRP$ own_JJ business_NN ;_: then_RB you_PRP will_MD see_VB the_DT joy_NN come_VBG into_IN your_PRP$ life_NN ._.	Good	U295	nadzmyrah	2009-05-15 03:10:27
Q218_R22	advice_NNP and_CC help_NNP	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: any_DT idea_NNS ?_.	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: for_IN the_DT past_JJ two_CD month_NNS .._IN i_PRP do_VBP n't_RB have_VB any_DT trouble_NNS ._. any_DT idea_NNS to_TO get_VB sleep.._JJ	U4639	RSB	2008-06-20 15:06:41	Q218_R22_C1	try_VBN melatonin_NN ?_.	PotentiallyUseful	U984	AbuAmerican	2008-06-20 15:08:52
Q218_R22	advice_NNP and_CC help_NNP	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: any_DT idea_NNS ?_.	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: for_IN the_DT past_JJ two_CD month_NNS .._IN i_PRP do_VBP n't_RB have_VB any_DT trouble_NNS ._. any_DT idea_NNS to_TO get_VB sleep.._JJ	U4639	RSB	2008-06-20 15:06:41	Q218_R22_C2	is_VBZ it_PRP a_DT medicine_NN ?_.	Bad	U4639	RSB	2008-06-20 15:13:05
Q218_R22	advice_NNP and_CC help_NNP	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: any_DT idea_NNS ?_.	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: for_IN the_DT past_JJ two_CD month_NNS .._IN i_PRP do_VBP n't_RB have_VB any_DT trouble_NNS ._. any_DT idea_NNS to_TO get_VB sleep.._JJ	U4639	RSB	2008-06-20 15:06:41	Q218_R22_C3	melatonin_NN ?_. what_WP be_VBZ it_PRP ?_. co_NN i_NN have_VBP the_DT same_JJ problem_NN too_RB ._.	Bad	U4640	asheikha	2008-06-20 15:40:49
Q218_R22	advice_NNP and_CC help_NNP	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: any_DT idea_NNS ?_.	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: for_IN the_DT past_JJ two_CD month_NNS .._IN i_PRP do_VBP n't_RB have_VB any_DT trouble_NNS ._. any_DT idea_NNS to_TO get_VB sleep.._JJ	U4639	RSB	2008-06-20 15:06:41	Q218_R22_C4	reading_NN be_VBZ the_DT best_JJS ;_: ;_: ;_: or_CC drink_VB medium_NN hot_JJ milk_NN before_IN go_VBG to_TO bed_NN ;_: ;_: ;_: ;_: or_CC hear_VBP religious_JJ scholar_NNS speech_VBP	Good	U1737	salaammk	2008-06-20 15:45:00
Q218_R22	advice_NNP and_CC help_NNP	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: any_DT idea_NNS ?_.	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: for_IN the_DT past_JJ two_CD month_NNS .._IN i_PRP do_VBP n't_RB have_VB any_DT trouble_NNS ._. any_DT idea_NNS to_TO get_VB sleep.._JJ	U4639	RSB	2008-06-20 15:06:41	Q218_R22_C5	work_NN til_NN u_JJ drop_NN	PotentiallyUseful	U1001	labda06	2008-06-20 15:46:01
Q218_R22	advice_NNP and_CC help_NNP	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: any_DT idea_NNS ?_.	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: for_IN the_DT past_JJ two_CD month_NNS .._IN i_PRP do_VBP n't_RB have_VB any_DT trouble_NNS ._. any_DT idea_NNS to_TO get_VB sleep.._JJ	U4639	RSB	2008-06-20 15:06:41	Q218_R22_C6	it_PRP$ just_RB simple_JJ way_NN if_IN you_PRP cant_VBP sleep_JJ at_IN night_NN sleep_NN at_IN morning_NN lol_NN may_MD be_VB somthing_VBG be_VBZ bother_VBG even_RB your_PRP$ job_NN be_VBZ the_DT reason_NN you_PRP be_VBP it_PRP sit_VBG in_IN front_NN of_IN computer_NN be_VBZ also_RB not_RB good_JJ this_DT may_MD also_RB destrubs_VB	PotentiallyUseful	U456	baloch	2008-06-20 15:54:41
Q218_R22	advice_NNP and_CC help_NNP	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: any_DT idea_NNS ?_.	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: for_IN the_DT past_JJ two_CD month_NNS .._IN i_PRP do_VBP n't_RB have_VB any_DT trouble_NNS ._. any_DT idea_NNS to_TO get_VB sleep.._JJ	U4639	RSB	2008-06-20 15:06:41	Q218_R22_C7	forgiveness_NN be_VBZ life_NN ..._: :_: )_)	Bad	U789	Vegas	2008-06-20 15:59:56
Q218_R22	advice_NNP and_CC help_NNP	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: any_DT idea_NNS ?_.	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: for_IN the_DT past_JJ two_CD month_NNS .._IN i_PRP do_VBP n't_RB have_VB any_DT trouble_NNS ._. any_DT idea_NNS to_TO get_VB sleep.._JJ	U4639	RSB	2008-06-20 15:06:41	Q218_R22_C8	rsb..i_NNP have_VBP another_DT problem_NN :_: can_MD not_RB wake_VB up_RP neither_RB at_IN night_NN nor_CC during_IN the_DT day_NN ..._: lol_NN ..._: sleepy_NN constantly_RB ..._: vegas_NNP ?_. why_WRB be_VBZ that_IN ?_. because_IN of_IN tooo_NN much_JJ drinking_NN and..hm_NN hm.._VBZ other_JJ thing_NN ?_. ?_. or_CC what_WP ?_.	Bad	U77	qatarisun	2008-06-20 17:07:42
Q218_R22	advice_NNP and_CC help_NNP	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: any_DT idea_NNS ?_.	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: for_IN the_DT past_JJ two_CD month_NNS .._IN i_PRP do_VBP n't_RB have_VB any_DT trouble_NNS ._. any_DT idea_NNS to_TO get_VB sleep.._JJ	U4639	RSB	2008-06-20 15:06:41	Q218_R22_C9	i_PRP cant_VBP sleep_JJ also_RB i_VBP try_VBP to_TO take_VB pill_NNS but_CC no_DT use_NN wat_NN can_MD be_VB do_VBN	Bad	U2	anonymous	2008-06-20 17:15:21
Q218_R22	advice_NNP and_CC help_NNP	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: any_DT idea_NNS ?_.	i_PRP be_VBP not_RB get_VBG sleep_NN at_IN night_NN ;_: for_IN the_DT past_JJ two_CD month_NNS .._IN i_PRP do_VBP n't_RB have_VB any_DT trouble_NNS ._. any_DT idea_NNS to_TO get_VB sleep.._JJ	U4639	RSB	2008-06-20 15:06:41	Q218_R22_C10	exercise_NN ._. drink_NNP warm_JJ milk_NN and_CC read_VB a_DT textbook_NN (_( the_DT most_RBS boring_JJ subject_JJ u_NN have_VBD in_IN school/college_NN )_) i_PRP dream_VBP of_IN a_DT good_JJR tomorrow_NN where_WRB chickens_NNP can_MD cross_VB the_DT road_NNP without_IN have_VBG their_PRP$ motif_NNS question_VBN -_: unknown_NN	Good	U386	someonenew	2008-06-20 17:23:34
Q218_R23	advice_NNP and_CC help_NNP	digging_VBG noise_NNS at_IN night_NN -_: aaaaarrrrrgh_NN !_.	i_PRP be_VBP sit_VBG here_RB at_IN almost_RB half_NN past_JJ midnight_NN with_IN my_PRP$ whole_JJ house_NN shake_VBG from_IN jackhammering_VBG outside_JJ ._. can_MD anyone_NN tell_VB me_PRP whether_IN there_EX be_VBZ a_DT legal_JJ time_NN limit_NN to_TO the_DT lateness_NN you_PRP can_MD do_VB construction_NN work_NN in_IN this_DT country_NN ?_.	U4641	gregturnbull	2007-10-20 00:26:57	Q218_R23_C1	ahem_NN ..._: legal_JJ what_WP ?_.	Bad	U628	ooo	2007-10-20 10:05:49
Q218_R23	advice_NNP and_CC help_NNP	digging_VBG noise_NNS at_IN night_NN -_: aaaaarrrrrgh_NN !_.	i_PRP be_VBP sit_VBG here_RB at_IN almost_RB half_NN past_JJ midnight_NN with_IN my_PRP$ whole_JJ house_NN shake_VBG from_IN jackhammering_VBG outside_JJ ._. can_MD anyone_NN tell_VB me_PRP whether_IN there_EX be_VBZ a_DT legal_JJ time_NN limit_NN to_TO the_DT lateness_NN you_PRP can_MD do_VB construction_NN work_NN in_IN this_DT country_NN ?_.	U4641	gregturnbull	2007-10-20 00:26:57	Q218_R23_C2	if_IN he_PRP can_MD do_VB it_PRP ;_: so_CC can_MD the_DT construction_NN worker_NNS :_: p_NNP on_IN a_DT more_RBR serious_JJ note_NN ..._: during_IN the_DT very_RB hot_JJ weather_NN i_PRP do_VBP n't_RB know_VB what_WP other_JJ option_NN the_DT builder_NNS have_VBP but_CC to_TO work_VB at_IN night_NN ._.	PotentiallyUseful	U44	jauntie	2007-10-20 14:25:01
Q218_R23	advice_NNP and_CC help_NNP	digging_VBG noise_NNS at_IN night_NN -_: aaaaarrrrrgh_NN !_.	i_PRP be_VBP sit_VBG here_RB at_IN almost_RB half_NN past_JJ midnight_NN with_IN my_PRP$ whole_JJ house_NN shake_VBG from_IN jackhammering_VBG outside_JJ ._. can_MD anyone_NN tell_VB me_PRP whether_IN there_EX be_VBZ a_DT legal_JJ time_NN limit_NN to_TO the_DT lateness_NN you_PRP can_MD do_VB construction_NN work_NN in_IN this_DT country_NN ?_.	U4641	gregturnbull	2007-10-20 00:26:57	Q218_R23_C3	``_`` the_DT national_JJ past_JJ time_NN of_IN qatar_NNP -_: digging_NN !_. happens_VBZ anywhere_RB at_IN any_DT time_NN of_IN the_DT day_NN ._. as_RB long_RB a_IN they_PRP be_VBP dig_VBG they_PRP be_VBP happy_JJ !_. !_. ``_`` ``_`` to_TO be_VB or_CC not_RB to_TO be_VB ?_. that_DT be_VBZ the_DT question_NN ''_'' ''_'' ''_''	Bad	U2578	sa_japie	2007-10-20 15:12:37
